station,rp5_mean,rp5_std,hydromet_mean,baseline_mae_train,baseline_bias_train,n_train,mae_base_mode_warm,mae_base_mode_cold,bias_base_mode_warm,bias_base_mode_cold,calib_mae_model,calib_mae_base,calib_bias_model,calib_gain_mean,n_calib,calib_gain_mode_warm,calib_gain_mode_cold,calib_mae_model_mode_warm,calib_mae_model_mode_cold,calib_mae_base_mode_warm,calib_mae_base_mode_cold,mae_year_mean,mae_year_std,mae_year_max,bias_year_std,years_count,cluster_id_v3
31416,-1.2372392211404728,16.232551747532437,-1.2202712100139081,1.4794853963838666,-0.01696801112656463,2876,1.2208061647895674,1.8465096719932717,0.000770598695909951,-0.04213624894869635,1.6582007177232538,1.6926027397260273,-0.06826395588522703,0.03440202200277361,365,0.04406011321098566,0.02071439605206251,1.2536034381908834,2.2316034847426396,1.297663551401869,2.252317880794702,1.4793646542825538,0.26746922465786804,1.793370165745856,0.03174398627177283,8,2
31532,-2.330180806675939,18.30746676186696,-2.3066759388038944,1.409596662030598,-0.023504867872044498,2876,1.2062388591800357,1.6964794635373008,-0.01883541295305997,-0.030092204526404057,1.5268745575345133,1.5528767123287672,0.021577586702083797,0.026002154794253714,365,0.044420450869251366,-0.00010059593455090011,1.0850188014671973,2.153080728384882,1.1294392523364487,2.1529801324503315,1.4086996739383122,0.08492102028819282,1.5057534246575344,0.031756702983698815,8,2
31594,0.5968303726924417,17.133853861233767,0.6235458028561477,1.3493207941483805,-0.02671543016370604,2871,1.1251336898395723,1.666919191919192,-0.030897207367795623,-0.020791245791245798,1.4567136771914115,1.4994520547945205,-0.14165007396802076,0.04273837760310899,365,0.053275367138835496,0.027805160645191958,1.0822386515527533,1.9874266274342782,1.1355140186915889,2.0152317880794697,1.3496236277071472,0.25356026702772966,1.5054945054945055,0.03785090851371278,8,2
31707,2.216573138795361,14.778092802353834,2.234904601571268,1.2464646464646465,-0.018331462775907217,2673,1.0941721854304636,1.444196044711952,-0.011125827814569528,-0.027687016337059327,1.1900796558679885,1.2326027397260273,0.039776205264082896,0.0425230838580389,365,0.03315483480126153,0.055799940137180336,0.9360040437034114,1.5501603247634819,0.969158878504673,1.6059602649006623,1.2508873875213915,0.2690337601044026,1.4228021978021976,0.030768975817548866,8,2
31873,3.904988308651598,14.636722704223462,3.914419329696025,1.253078721745908,-0.009431021044427125,2566,1.0591782637508282,1.5298959318826868,-0.017428760768720977,0.0019867549668873725,1.2815584639248387,1.3345205479452056,-0.1615682531420895,0.05296208402036677,365,0.07471903134088431,0.02212773483764655,0.9869632116497699,1.699064318142486,1.0616822429906543,1.7211920529801323,1.2506562882004566,0.2391522402460598,1.4221311475409837,0.06373174985822612,8,2
31960,5.507118412046543,11.527434669692534,5.530527036276523,1.1660506502395618,-0.023408624229979483,2922,1.0036214953271028,1.3958677685950414,0.11810747663551399,-0.22363636363636366,1.3204050069294027,1.3572602739726027,-0.3781699548048694,0.036855267043199975,365,0.009627771998699105,0.07544257790096942,0.9973815737956934,1.7781998062049909,1.0070093457943925,1.8536423841059602,1.1660591174489108,0.25706317764273995,1.5430136986301368,0.165131028485093,8,2
32061,1.6446229050279328,11.86440708584655,1.6765363128491622,1.2369413407821228,-0.03191340782122902,2864,1.0535077288941737,1.497969543147208,-0.017241379310344765,-0.052791878172588846,1.243434539077174,1.2678571428571428,-0.160823768155731,0.024422603779968764,364,0.02251175089867644,0.027148753890612488,1.0190770341480526,1.563517912776054,1.041588785046729,1.5906666666666667,1.237221074545893,0.21559494935667503,1.3826923076923077,0.05673214477690974,8,2
32098,1.09993006993007,11.39122254312228,1.1362587412587413,1.31493006993007,-0.03632867132867133,2860,0.958886894075404,1.8153069806560136,-0.026870137642130466,-0.0496215306980656,1.503452255847443,1.5421917808219177,0.00151787528806453,0.03873952497447497,365,0.023406433126732514,0.06046986706332851,1.0345374921069124,2.1680069541287246,1.0579439252336449,2.228476821192053,1.3159991867294323,0.25262453192499734,1.5667582417582417,0.04809987248888826,8,2
32389,-1.9136600173460536,11.561133926279371,-1.8748482220294882,1.292237640936687,-0.038811795316565506,2306,0.7548680618744313,1.7815244407622206,-0.008007279344858984,-0.06685998342999173,1.0653097063222619,1.043013698630137,-0.07767773396310028,-0.02229600769212493,365,-0.042358586985822407,0.006137051704241032,0.6063772785746075,1.7157172529315203,0.564018691588785,1.7218543046357615,1.3696015060321542,0.39578926355119476,1.8125560538116592,0.07607186407696118,8,2
36034,3.9466805700382346,14.117542288867778,3.9928397636426833,1.297393117831074,-0.046159193604449075,2877,1.097772567409144,1.5882152006831767,-0.016998827667057473,-0.08864218616567032,1.4611832748827756,1.4816438356164385,0.07641612762059022,0.02046056073366295,365,0.05554143970029292,-0.029256711444209993,1.1295052892716697,1.9312434664110973,1.1850467289719626,1.9019867549668874,1.298794237163209,0.28328908342242015,1.5710601719197705,0.056263690431079934,8,2
30555,-25.783333333333335,7.445234506308893,-25.783333333333335,0.0,0.0,90,0.0,0.0,0.0,0.0,9.41511880706361,9.524581005586592,9.41511880706361,0.10946219852298249,179,0.1614154546296666,0.008962457201855838,8.931804884353385,10.350053936240768,9.09322033898305,10.359016393442623,0.0,0.0,0.0,0.0,1,3
27947,4.80939226519337,12.486929618415935,4.80939226519337,0.0,0.0,181,0.0,0.0,0.0,0.0,1.0508675875243323,1.0553516819571864,-0.16136524380022368,0.00448409443285414,327,0.01052829230271673,-0.006962439586177668,0.9642380628374702,1.214927041356089,0.9747663551401868,1.2079646017699115,0.0,0.0,0.0,0.0,1,4
28411,-2.923841059602649,11.163563998468542,-2.923841059602649,0.0,0.0,151,0.0,0.0,0.0,0.0,1.0065290686409545,0.9865443425076453,-0.26196813729822366,-0.01998472613330918,327,-0.032645644905550435,0.0039925890636786825,0.9354493832233076,1.141140154299153,0.9028037383177571,1.145132743362832,0.0,0.0,0.0,0.0,1,4
34009,5.99060773480663,11.600482277606003,5.99060773480663,0.0,0.0,181,0.0,0.0,0.0,0.0,1.0097182559479947,0.9467889908256881,-0.4528262823631072,-0.0629292651223067,327,-0.09423494847903732,-0.0036423957564629002,0.9521788737126822,1.1186866435440734,0.8579439252336449,1.1150442477876106,0.0,0.0,0.0,0.0,1,4
34139,6.318232044198894,11.848377721643807,6.318232044198894,0.0,0.0,181,0.0,0.0,0.0,0.0,1.089800137543645,1.2016759776536314,0.7999235186184753,0.11187584010998634,179,0.12071262167577275,0.0947817380646946,0.9089483952733799,1.439644491443502,1.0296610169491527,1.5344262295081967,0.0,0.0,0.0,0.0,1,4
34646,9.352486187845304,10.693573194840877,9.352486187845304,0.0,0.0,181,0.0,0.0,0.0,0.0,0.840782175084935,0.8348623853211009,-0.02406377263127933,-0.005919789763833967,327,-0.018323801561458953,0.017570993640517778,0.7940247361408983,0.9293316612267388,0.7757009345794392,0.9469026548672567,0.0,0.0,0.0,0.0,1,4
37099,13.39668508287293,6.32537131586831,13.39668508287293,0.0,0.0,181,0.0,0.0,0.0,0.0,0.9594979646256683,0.8184357541899442,-0.7544432383280393,-0.14106221043572412,179,-0.14473478530170553,-0.13395788528513713,0.8303280056406886,1.2093677213507108,0.6855932203389831,1.0754098360655737,0.0,0.0,0.0,0.0,1,4
