station,month,n,baseline_mae,xgb_mae,gain,alpha,is_eligible
28722,7,31,0.9225806451612901,0.8506180794008317,0.07196256576045845,0.0780013824676298,1
32098,2,28,2.060714285714286,1.988852839810508,0.07186144590377785,0.03487210546457157,1
29263,4,30,1.613333333333333,1.5415039189656574,0.07182941436767565,0.04452236427748491,1
30673,5,31,1.1741935483870967,1.1024624470741518,0.07173110131294491,0.061089674195090454,1
21982,12,31,1.4161290322580646,1.344521910144437,0.07160712211362763,0.05056539374766415,1
31004,9,30,1.3599999999999999,1.2884557643532752,0.07154423564672463,0.052606055622591644,1
30054,2,28,1.6392857142857145,1.5680508886064801,0.07123482567923434,0.04345479562131942,1
31707,6,30,0.7633333333333332,0.6923066075642904,0.07102672576904279,0.09304811236119144,1
31532,11,30,2.1066666666666665,2.0356406403581304,0.07102602630853605,0.03371488590595066,1
31168,12,31,1.8451612903225802,1.774375595584992,0.07078569473758822,0.038362876518622996,1
30230,11,30,1.3566666666666667,1.2858977106710274,0.07076895599563926,0.05216384962823532,1
37235,3,31,0.7161290322580646,0.6454415384800204,0.07068749377804417,0.09870776158195357,1
36034,4,30,1.48,1.4095266085863114,0.07047339141368858,0.04761715636060039,1
23921,8,31,1.1258064516129025,1.055373333346459,0.0704331182664435,0.06256236866073782,1
25551,8,31,1.6419354838709674,1.5715615733977288,0.0703739104732386,0.0428603384021689,1
30949,6,30,1.02,0.9500891971588136,0.06991080284118645,0.06854000278547691,1
29698,1,31,2.2677419354838704,2.1978568292433214,0.069885106240549,0.030817045426131146,1
25551,6,30,0.9266666666666666,0.8571149889628092,0.0695516777038574,0.07505576730632094,1
31369,6,30,1.32,1.2508375676472983,0.06916243235270181,0.052395782085380156,1
34172,4,30,1.73,1.6621252306302388,0.06787476936976122,0.03923397073396603,1
24738,8,31,1.0225806451612902,0.9548474527174425,0.06773319244384768,0.06623750680628639,1
23472,12,31,2.4967741935483865,2.429177111964071,0.06759708158431543,0.027073766526017815,1
34139,12,31,1.7000000000000004,1.6328539133552584,0.06714608664474198,0.0394976980263188,1
25703,5,31,1.1774193548387097,1.1103419600955897,0.06707739474312002,0.05696984211059508,1
24959,7,31,1.0741935483870961,1.0077274814728765,0.06646606691421963,0.06187531754777207,1
24688,7,31,1.5967741935483868,1.530706762498425,0.06606743104996182,0.04137556287977408,1
30823,2,28,1.4428571428571426,1.376818268639701,0.06603887421744159,0.045769516784365465,1
23884,7,31,1.0483870967741937,0.982493080631379,0.06589401614281476,0.06285275385930023,1
31510,5,31,0.8548387096774192,0.7890280600517025,0.0658106496257167,0.0769860429583856,1
20891,2,28,1.6535714285714282,1.5881417410714285,0.06542968749999978,0.03956870950323962,1
21946,9,30,0.8999999999999999,0.8346189688518643,0.06538103114813565,0.07264559016459517,1
24944,6,30,0.8533333333333333,0.7880426788330079,0.06529065450032534,0.07651248574256876,1
31168,10,31,1.4193548387096775,1.3543036060948528,0.0650512326148247,0.04583155025135377,1
22837,10,31,0.8903225806451612,0.8254726509413411,0.06484992970382009,0.07283868916008779,1
25703,7,31,1.3709677419354838,1.3067009249041153,0.0642668170313685,0.04687697242288055,1
28064,6,30,0.7499999999999997,0.6857782618204751,0.06422173817952459,0.08562898423936616,1
31594,3,31,2.1225806451612907,2.058418625689322,0.06416201947196853,0.030228307046064197,1
30823,9,30,0.8900000000000001,0.8258400313059487,0.06415996869405138,0.07208985246522627,1
28698,2,28,1.407142857142858,1.3430847465991977,0.06405811054366017,0.04552353033559604,1
30372,9,30,0.9766666666666667,0.9126260693867999,0.06404059727986677,0.06557057741965881,1
