station,n_rows,n_train,n_calib,rp5_mean,rp5_std,hydromet_mean,baseline_bias,baseline_mae,bias_cold,bias_warm,mae_cold,mae_warm,bias_seasonal_gap,mae_seasonal_gap,rp5_summer_minus_winter,cluster_id
22802,3287,2922,365,5.175083662914512,9.339815055364275,5.183297839975662,-0.008214177061149982,0.33824155765135383,0.00668626010286566,-0.018743509865005947,0.3665686994856723,0.3182242990654205,0.025429769967871607,0.04834440042025179,19.196531444322147,2
22820,3109,2744,365,4.6984560952074625,9.663862026944646,4.5670955291090385,0.13136056609842392,0.48549372788678025,0.06476562499999972,0.177966101694917,0.510078125,0.46828868234007653,-0.11320047669491728,0.041789442659923515,19.949711727257824,2
22837,3076,2711,365,5.082249674902471,10.559357747657192,4.6173602080624185,0.464889466840052,1.0557217165149544,0.19239302694136295,0.6544652701212819,1.0397781299524564,1.066813671444322,-0.4620722431799189,-0.02703554149186549,21.587663804491147,2
22887,3149,2785,364,3.410257224515719,11.315846950830846,3.407875516036837,0.0023817084788821793,0.7429342648459829,0.017507886435330633,-0.007814992025519274,0.8973186119873818,0.63886230728336,0.025322878460849907,0.2584563047040218,23.076744617358255,2
23405,3085,2720,365,-0.00914100486223663,12.300156882991132,-0.09406807131280387,0.08492706645056722,0.7749108589951378,0.1275807722616218,0.05512114537444912,0.984160756501182,0.6286894273127753,0.07245962688717267,0.3554713291884066,24.56854963658334,2
23804,3214,2849,365,2.2091785936527693,11.838983267801238,2.0653080273802114,0.1438705662725575,0.7568139390168015,0.07384276267450396,0.1953049109552083,0.9116091109478325,0.6431192660550459,-0.12146214828070434,0.2684898448927866,24.424256131853017,2
26063,3287,2922,365,6.643200486766048,9.226664657240086,7.132309096440523,-0.48910860967447517,0.6408579251597201,-0.43989713445995626,-0.5238836967808922,0.6171197648787656,0.657632398753894,0.08398656232093593,-0.04051263387512838,19.219912554837457,2
26258,3123,2758,365,7.130163304514889,9.156679449710566,7.094204290746077,0.035959013768812054,0.5276657060518732,0.05824175824175826,0.020605732828558487,0.5565149136577708,0.5077879935100054,0.03763602541319977,0.04872692014776547,18.774428199423728,2
26477,3218,2854,364,6.881541330018645,9.32992557353207,6.900093225605967,-0.018551895587321298,0.35403977625854566,-0.014851485148514865,-0.02110236220472217,0.33640517897943645,0.3661942257217847,0.006250877056207305,-0.02978904674234828,19.180094139029535,2
27037,3104,2739,365,4.332055412371134,10.778508660675902,4.275644329896907,0.056411082474226805,0.6544780927835051,0.08444096950742797,0.03676712328767273,0.7743549648162628,0.5704657534246574,0.047673846219755234,0.20388921139160532,22.027802967985885,2
27199,3268,2903,365,3.8790085679314568,11.689929581628554,3.891217870257038,-0.012209302325581387,0.6903610771113831,-0.0008875739644969016,-0.020198329853860386,0.8075443786982248,0.6076722338204594,0.019310755889363485,0.1998721448777654,24.387436254543413,2
27333,2125,1872,253,1.620235294117647,10.20469939660738,1.526729411764706,0.0935058823529412,0.6712941176470588,0.06202629543696769,0.1424278846153868,0.6918793503480278,0.6393028846153848,-0.08040158917841911,0.052576465732643074,22.48129931530231,2
27459,3287,2922,365,6.000669303316094,10.895819924270677,5.933799817462733,0.06686948585336173,0.8856099787039854,0.21822189566495176,-0.040083073727931406,1.0226304188096986,0.7887850467289719,0.25830496939288317,0.23384537208072675,22.641015945587448,2
27612,2450,2085,365,4.7009387755102034,10.111969867548645,4.690448979591837,0.010489795918367342,0.31008163265306127,0.04529411764705937,-0.03293577981651552,0.3010294117647059,0.3213761467889908,0.0782298974635749,-0.020346735024284912,21.291930386656194,2
27648,2038,1673,365,1.9100588812561334,10.578613390378697,1.8528949950932285,0.05716388616290481,0.6886653581943082,0.04390804597701248,0.08076398362892334,0.7162452107279693,0.6395634379263302,-0.036855937651910864,0.07668177280163913,23.495919713559353,2
27823,2001,1636,365,2.130234882558721,10.620687378639978,2.105697151424288,0.024537731134432795,0.675912043978011,0.02282608695652133,0.02762973352033704,0.7138198757763976,0.6074333800841514,-0.004803646563815711,0.10638649569224623,23.6186998659021,2
