station,n,baseline_mae,xgb_delta_cluster_mae,gain,alpha
34880,365,0.4734246575342466,0.4833698351447764,-0.009945177610529765,0.0
27648,365,0.9419178082191783,0.9521758182780349,-0.010258010058856626,0.0
32389,365,1.043013698630137,1.0541717370797097,-0.011158038449572638,0.0
23418,364,1.074725274725275,1.0867399364437365,-0.01201466171846155,0.0
22602,365,0.6175342465753424,0.630014626557894,-0.012480379982551582,0.0
28275,365,1.067945205479452,1.0812199196476833,-0.013274714168231228,0.0
34391,365,0.9169863013698628,0.9305863151435535,-0.013600013773690689,0.0
23804,365,0.682191780821918,0.6963975628774155,-0.014205782055497496,0.0
28224,321,1.0457943925233646,1.0600369114818262,-0.014242518958461625,0.0
20891,365,1.3630136986301367,1.3780794870687572,-0.015065788438620498,0.0
23324,365,1.0906849315068494,1.1058137272035524,-0.015128795696703001,0.0
29430,365,0.6326027397260273,0.6495223522239225,-0.016919612497895198,0.0
27823,365,0.8172602739726026,0.8357061183492632,-0.018445844376660636,0.0
22641,365,0.9123287671232877,0.9327383605124309,-0.020409593389143166,0.0
22802,365,0.3624657534246576,0.38423281122624153,-0.021767057801583944,0.0
22217,365,0.6638356164383561,0.6907373319527178,-0.026901715514361713,0.0
30054,365,1.0723287671232877,1.1030434868445504,-0.030714719721262718,0.0
27333,253,1.066403162055336,1.0980503374653852,-0.03164717541004913,0.0
25551,364,2.125824175824176,2.159123669487455,-0.03329949366327911,0.0
26258,365,0.6767123287671234,0.7121182388531152,-0.03540591008599181,0.0
33008,365,0.4208219178082191,0.45945920029119264,-0.038637282482973545,0.0
28493,365,1.0054794520547945,1.0453076918692845,-0.03982823981449002,0.0
22583,365,0.886027397260274,0.9264177840145954,-0.040390386754321383,0.0
30758,365,0.9413698630136985,0.9837492844011085,-0.04237942138741002,0.0
28698,365,0.9041095890410958,0.9597115907228666,-0.05560200168177076,0.0
22820,365,0.45999999999999996,0.5169117323485241,-0.05691173234852409,0.0
24125,364,0.6497252747252746,0.7149138970537222,-0.06518862232844758,0.0
20674,365,0.7863013698630137,0.943045757806745,-0.15674438794373136,0.0
