station,month,n,baseline_mae,xgb_delta_mae,gain,alpha,is_eligible
27648,6,30,0.5666666666666671,0.4618537533966205,0.1048129132700466,0.18496396459419975,1
30636,6,30,1.313333333333333,1.2085797194639838,0.10475361386934923,0.07976163492590045,1
26063,2,28,0.6678571428571428,0.5634630015918186,0.1043941412653242,0.15631208317802556,1
32411,2,28,2.15,2.0457812011774097,0.10421879882259022,0.048473859917483826,1
34861,1,31,0.5129032258064516,0.408984720033984,0.10391850577246764,0.20260840748091175,1
26063,4,30,0.5466666666666667,0.4430965563654899,0.10357011030117685,0.18945751884361617,1
30372,6,30,1.1666666666666672,1.0633087475473684,0.10335791911929881,0.08859250210225608,1
28224,8,31,1.3387096774193545,1.2354536730014989,0.10325600441785565,0.0771309912518922,1
24343,6,30,0.7400000000000002,0.6369130784894034,0.10308692151059684,0.1393066506899957,1
24266,11,30,3.4400000000000004,3.337396965920926,0.10260303407907445,0.02982646339507978,1
30393,11,30,1.573333333333333,1.4712391204837085,0.1020942128496245,0.06489038952306643,1
29698,4,30,1.4966666666666666,1.3948876678105442,0.1017789988561224,0.06800378542725329,1
24908,7,31,0.9451612903225806,0.8434174826548947,0.10174380766768587,0.10764703200335365,1
21946,8,31,1.2935483870967743,1.191855635902574,0.10169275119420029,0.0786153438159653,1
21946,1,31,2.0322580645161294,1.9313869143205307,0.10087115019559878,0.049635010413707326,1
31960,12,31,2.525806451612903,2.4253601307349815,0.10044632087792138,0.03976801976009659,1
34172,3,31,1.2580645161290323,1.158711857468851,0.09935265866018117,0.07897262611450298,1
24966,9,30,1.903333333333333,1.804077649451792,0.09925568388154105,0.05214834529678164,1
27595,1,31,1.4677419354838712,1.3695661971946398,0.09817573828923143,0.06688896454870712,1
29866,6,19,1.1473684210526323,1.0491972921906343,0.09817112886199797,0.08556199304486056,1
31329,4,30,1.2,1.1018969343447438,0.09810306565525617,0.08175255471271348,1
30636,7,31,1.2322580645161292,1.1346398310266401,0.09761823348948906,0.0792189852925173,1
31915,10,31,1.7,1.6025464541459034,0.0974535458540966,0.05732561520829212,1
31532,4,30,1.943333333333333,1.8461565591519074,0.09717677418142556,0.050005201122517454,1
25703,7,31,1.3709677419354838,1.27404351597051,0.09692422596497385,0.07069767070386329,1
37031,7,31,1.5774193548387099,1.4807002435888976,0.09671911124981225,0.061314774002948456,1
24738,5,31,1.3548387096774193,1.2583292070986525,0.09650950257876678,0.07123320428432786,1
29866,4,20,1.36,1.2636778914229947,0.0963221085770054,0.07082507983603338,1
31416,4,30,1.97,1.873746239237565,0.09625376076243497,0.04885977703676902,1
24966,8,31,1.6483870967741936,1.5523664436062738,0.09602065316791975,0.0582512768729063,1
30823,4,30,1.3966666666666667,1.300689578965927,0.09597708770073976,0.0687186785446824,1
30372,9,30,0.9766666666666667,0.8821163073430461,0.09455035932362055,0.09680924162828042,1
24738,11,30,1.7300000000000002,1.6356788766632482,0.09432112333675202,0.05452088054147515,1
30230,5,31,0.8741935483870966,0.7800401940701469,0.09415335431694971,0.10770309903414914,1
27648,8,31,0.9451612903225803,0.8511715641966269,0.09398972612595347,0.09944305494554807,1
24944,9,30,0.9700000000000001,0.876657934660713,0.09334206533928713,0.09622893333947126,1
31369,9,30,1.8700000000000006,1.7769961840597297,0.09300381594027085,0.04973466093062611,1
28722,7,31,0.9225806451612901,0.8306862949964499,0.09189435016484027,0.09960576416468703,1
27333,8,31,1.3677419354838711,1.2760745285319226,0.09166740695194853,0.06702098149788689,1
29866,3,19,1.5947368421052632,1.5036328582681326,0.09110398383713059,0.05712791065694657,1
31004,1,31,1.4354838709677415,1.3451684915250346,0.09031537944270696,0.06291633174660487,1
30521,6,30,0.9733333333333332,0.8835751945587497,0.0897581387745835,0.09221726586429813,1
30949,6,30,1.02,0.9302610510587693,0.08973894894123069,0.08797936170708891,1
29838,7,31,1.2580645161290318,1.1693695461738012,0.08869496995523063,0.07050112996441411,1
27459,1,31,1.2387096774193553,1.1501499979516434,0.08855967946771193,0.0714934912369549,1
29866,7,30,0.8833333333333333,0.7949439983194073,0.08838933501392598,0.10006339812897282,1
28900,9,30,0.5266666666666668,0.4383717367053034,0.08829492996136346,0.1676486011924622,1
32098,10,31,1.7516129032258065,1.663489026624349,0.0881238766014576,0.05031013212974559,1
21982,2,28,1.2464285714285712,1.1584907725453373,0.08793779888323394,0.07055181572293842,1
31388,6,30,0.7566666666666663,0.6691178415218988,0.08754882514476747,0.11570329314286457,1
29866,5,17,1.1999999999999997,1.1129365419201993,0.08706345807980043,0.07255288173316704,1
30777,4,30,1.2566666666666668,1.1696271202216546,0.08703954644501222,0.06926223855040758,1
23921,8,31,1.1258064516129025,1.038820167030057,0.08698628458284552,0.0772657542139889,1
29263,4,30,1.613333333333333,1.526506257842217,0.08682707549111601,0.05381843522176613,1
24343,8,31,1.225806451612903,1.139219015440153,0.08658743617275011,0.070637118983033,1
21946,11,30,1.9700000000000002,1.88342282337447,0.0865771766255301,0.0439478053936701,1
30925,4,30,1.3466666666666665,1.2601796125620603,0.08648705410460611,0.06422305997866791,1
21946,7,31,1.4709677419354839,1.3849430850676951,0.0860246568677887,0.058481674625031795,1
31416,5,31,1.1387096774193548,1.052779821552817,0.08592985586653779,0.07546247965616633,1
27459,3,31,1.2838709677419355,1.1981792446105712,0.0856917231313643,0.06674480947417823,1
24641,11,30,1.3766666666666671,1.2911806737507385,0.08548599291592862,0.06209636289292634,1
