Date,station,T_rp5
2015-08-11,20674,3.8
2015-08-12,20674,1.8
2015-08-13,20674,2.7
2015-08-14,20674,6.1
2015-08-15,20674,5.4
2015-08-16,20674,4.9
2015-08-17,20674,5.4
2015-08-18,20674,4.2
2015-08-19,20674,2.7
2015-08-20,20674,3.6
2015-08-21,20674,5.0
2015-08-22,20674,4.4
2015-08-23,20674,3.6
2015-08-24,20674,3.5
2015-08-25,20674,3.7
2015-08-26,20674,5.7
2015-08-27,20674,5.9
2015-08-28,20674,4.6
2015-08-29,20674,3.9
2015-08-30,20674,4.3
2015-08-31,20674,5.6
2015-09-01,20674,5.5
2015-09-02,20674,7.8
2015-09-03,20674,8.1
2015-09-04,20674,6.8
2015-09-05,20674,6.2
2015-09-06,20674,5.3
2015-09-07,20674,5.3
2015-09-08,20674,6.3
2015-09-09,20674,6.3
2015-09-10,20674,5.3
2015-09-11,20674,2.3
2015-09-12,20674,1.2
2015-09-13,20674,0.5
2015-09-14,20674,-0.4
2015-09-15,20674,1.9
2015-09-16,20674,1.8
2015-09-17,20674,2.1
2015-09-18,20674,2.3
2015-09-19,20674,2.6
2015-09-20,20674,2.2
2015-09-21,20674,2.3
2015-09-22,20674,1.0
2015-09-23,20674,1.7
2015-09-24,20674,2.7
2015-09-25,20674,3.3
2015-09-26,20674,3.4
2015-09-27,20674,1.8
2015-09-28,20674,-1.6
2015-09-29,20674,-0.3
2015-09-30,20674,1.2
2015-10-01,20674,-1.0
2015-10-02,20674,-2.8
2015-10-03,20674,-4.4
2015-10-04,20674,-2.9
2015-10-05,20674,-3.1
2015-10-06,20674,-3.5
2015-10-07,20674,-4.7
2015-10-08,20674,-2.2
2015-10-09,20674,-5.7
2015-10-10,20674,-9.9
2015-10-11,20674,-3.9
2015-10-12,20674,-3.9
2015-10-13,20674,-3.8
2015-10-14,20674,-3.9
2015-10-15,20674,-8.7
2015-10-16,20674,-10.2
2015-10-17,20674,-13.5
2015-10-18,20674,-15.4
2015-10-19,20674,-15.6
2015-10-20,20674,-11.9
2015-10-21,20674,-4.2
2015-10-22,20674,-4.5
2015-10-23,20674,-9.3
2015-10-24,20674,-13.9
2015-10-25,20674,-10.1
2015-10-26,20674,-0.7
2015-10-27,20674,-1.6
2015-10-28,20674,-1.6
2015-10-29,20674,-4.6
2015-10-30,20674,-6.9
2015-10-31,20674,-6.2
2015-11-01,20674,-9.0
2015-11-02,20674,-7.8
2015-11-03,20674,-7.7
2015-11-04,20674,-15.4
2015-11-05,20674,-14.0
2015-11-06,20674,-8.3
2015-11-07,20674,-8.6
2015-11-08,20674,-13.3
2015-11-09,20674,-13.9
2015-11-10,20674,-7.0
2015-11-11,20674,-12.5
2015-11-12,20674,-7.4
2015-11-13,20674,-6.3
2015-11-14,20674,-8.9
2015-11-15,20674,-16.2
2015-11-16,20674,-17.9
2015-11-17,20674,-18.0
2015-11-18,20674,-18.7
2015-11-19,20674,-13.9
2015-11-20,20674,-16.1
2015-11-21,20674,-14.8
2015-11-22,20674,-13.8
2015-11-23,20674,-16.4
2015-11-24,20674,-18.7
2015-11-25,20674,-21.3
2015-11-26,20674,-20.3
2015-11-27,20674,-21.2
2015-11-28,20674,-23.1
2015-11-29,20674,-13.3
2015-11-30,20674,-16.7
2015-12-01,20674,-20.7
2015-12-02,20674,-22.1
2015-12-03,20674,-19.2
2015-12-04,20674,-14.6
2015-12-05,20674,-12.3
2015-12-06,20674,-9.7
2015-12-07,20674,-13.6
2015-12-08,20674,-9.8
2015-12-09,20674,-11.0
2015-12-10,20674,-15.7
2015-12-11,20674,-17.2
2015-12-12,20674,-20.4
2015-12-13,20674,-13.2
2015-12-14,20674,-16.8
2015-12-15,20674,-18.4
2015-12-16,20674,-20.3
2015-12-17,20674,-18.3
2015-12-18,20674,-19.2
2015-12-19,20674,-19.9
2015-12-20,20674,-25.3
2015-12-21,20674,-25.6
2015-12-22,20674,-17.6
2015-12-23,20674,-14.6
2015-12-24,20674,-13.4
2015-12-25,20674,-12.4
2015-12-26,20674,-20.2
2015-12-27,20674,-23.4
2015-12-28,20674,-22.6
2015-12-29,20674,-16.4
2015-12-30,20674,-16.2
2015-12-31,20674,-8.7
2016-01-01,20674,-10.5
2016-01-02,20674,-7.1
2016-01-03,20674,-4.9
2016-01-04,20674,-8.0
2016-01-05,20674,-6.6
2016-01-06,20674,-6.7
2016-01-07,20674,-17.1
2016-01-08,20674,-23.2
2016-01-09,20674,-23.2
2016-01-10,20674,-29.3
2016-01-11,20674,-29.1
2016-01-12,20674,-28.2
2016-01-13,20674,-14.4
2016-01-14,20674,-18.8
2016-01-15,20674,-18.7
2016-01-16,20674,-21.0
2016-01-17,20674,-25.2
2016-01-18,20674,-24.1
2016-01-19,20674,-25.7
2016-01-20,20674,-21.6
2016-01-21,20674,-19.7
2016-01-22,20674,-15.4
2016-01-23,20674,-19.2
2016-01-24,20674,-10.9
2016-01-25,20674,-11.8
2016-01-26,20674,-19.7
2016-01-27,20674,-19.5
2016-01-28,20674,-16.1
2016-01-29,20674,-12.7
2016-01-30,20674,-16.3
2016-01-31,20674,-24.4
2016-02-01,20674,-17.4
2016-02-02,20674,-14.3
2016-02-03,20674,-10.6
2016-02-04,20674,-7.4
2016-02-05,20674,-11.3
2016-02-06,20674,-14.4
2016-02-07,20674,-20.6
2016-02-08,20674,-23.6
2016-02-09,20674,-27.2
2016-02-10,20674,-22.0
2016-02-11,20674,-17.6
2016-02-12,20674,-5.6
2016-02-13,20674,-2.2
2016-02-14,20674,-5.7
2016-02-15,20674,-19.1
2016-02-16,20674,-25.9
2016-02-17,20674,-29.3
2016-02-18,20674,-24.8
2016-02-19,20674,-24.9
2016-02-20,20674,-24.1
2016-02-21,20674,-17.3
2016-02-22,20674,-8.8
2016-02-23,20674,-11.3
2016-02-24,20674,-15.8
2016-02-25,20674,-17.2
2016-02-26,20674,-13.6
2016-02-27,20674,-11.8
2016-02-28,20674,-9.4
2016-02-29,20674,-13.4
2016-03-01,20674,-15.2
2016-03-02,20674,-21.6
2016-03-03,20674,-20.8
2016-03-04,20674,-16.7
2016-03-05,20674,-12.3
2016-03-06,20674,-8.7
2016-03-07,20674,-9.6
2016-03-08,20674,-10.9
2016-03-09,20674,-16.8
2016-03-10,20674,-27.6
2016-03-11,20674,-20.6
2016-03-12,20674,-23.7
2016-03-13,20674,-20.4
2016-03-14,20674,-17.0
2016-03-15,20674,-21.1
2016-03-16,20674,-29.4
2016-03-17,20674,-23.6
2016-03-18,20674,-12.4
2016-03-19,20674,-13.5
2016-03-20,20674,-13.2
2016-03-21,20674,-12.3
2016-03-22,20674,-15.3
2016-03-23,20674,-13.5
2016-03-24,20674,-14.7
2016-03-25,20674,-16.1
2016-03-26,20674,-19.3
2016-03-27,20674,-22.1
2016-03-28,20674,-24.3
2016-03-29,20674,-19.2
2016-03-30,20674,-16.3
2016-03-31,20674,-9.2
2016-04-01,20674,-3.6
2016-04-02,20674,-8.2
2016-04-03,20674,-12.6
2016-04-04,20674,-18.4
2016-04-05,20674,-17.2
2016-04-06,20674,-17.3
2016-04-07,20674,-14.8
2016-04-08,20674,-9.3
2016-04-09,20674,-13.1
2016-04-10,20674,-18.6
2016-04-11,20674,-6.9
2016-04-12,20674,-13.2
2016-04-13,20674,-12.1
2016-04-14,20674,-7.6
2016-04-15,20674,-9.0
2016-04-16,20674,-9.3
2016-04-17,20674,-13.4
2016-04-18,20674,-12.7
2016-04-19,20674,-11.3
2016-04-20,20674,-10.6
2016-04-21,20674,-6.1
2016-04-22,20674,-3.6
2016-04-23,20674,-0.2
2016-04-24,20674,1.2
2016-04-25,20674,-0.5
2016-04-26,20674,-1.8
2016-04-27,20674,-4.6
2016-04-28,20674,-4.8
2016-04-29,20674,-9.3
2016-04-30,20674,-9.0
2016-05-01,20674,-9.6
2016-05-02,20674,-2.9
2016-05-03,20674,-11.0
2016-05-04,20674,-12.3
2016-05-05,20674,-12.9
2016-05-06,20674,-8.8
2016-05-07,20674,-7.7
2016-05-08,20674,-6.3
2016-05-09,20674,-8.5
2016-05-10,20674,-10.4
2016-05-11,20674,-8.6
2016-05-12,20674,-7.2
2016-05-13,20674,-7.1
2016-05-14,20674,-8.9
2016-05-15,20674,-8.8
2016-05-16,20674,-8.4
2016-05-17,20674,-6.3
2016-05-18,20674,-1.8
2016-05-19,20674,-0.8
2016-05-20,20674,-0.8
2016-05-21,20674,-0.5
2016-05-22,20674,-1.0
2016-05-23,20674,-1.4
2016-05-24,20674,-2.6
2016-05-25,20674,-2.4
2016-05-26,20674,-0.9
2016-05-27,20674,-0.6
2016-05-28,20674,-2.5
2016-05-29,20674,-1.2
2016-05-30,20674,-1.0
2016-05-31,20674,-2.1
2016-06-01,20674,-1.8
2016-06-02,20674,-0.9
2016-06-03,20674,-0.9
2016-06-04,20674,-0.4
2016-06-05,20674,1.7
2016-06-06,20674,6.2
2016-06-07,20674,4.5
2016-06-08,20674,0.1
2016-06-09,20674,-0.1
2016-06-10,20674,0.9
2016-06-11,20674,-1.2
2016-06-12,20674,0.5
2016-06-13,20674,1.4
2016-06-14,20674,1.2
2016-06-15,20674,2.5
2016-06-16,20674,2.7
2016-06-17,20674,5.6
2016-06-18,20674,9.2
2016-06-19,20674,8.1
2016-06-20,20674,6.9
2016-06-21,20674,2.6
2016-06-22,20674,4.9
2016-06-23,20674,3.1
2016-06-24,20674,8.0
2016-06-25,20674,14.3
2016-06-26,20674,6.6
2016-06-27,20674,9.6
2016-06-28,20674,7.2
2016-06-29,20674,5.5
2016-06-30,20674,4.1
2016-07-01,20674,2.2
2016-07-02,20674,8.7
2016-07-03,20674,6.5
2016-07-04,20674,5.3
2016-07-05,20674,12.9
2016-07-06,20674,15.7
2016-07-07,20674,10.7
2016-07-08,20674,7.1
2016-07-09,20674,5.8
2016-07-10,20674,5.6
2016-07-11,20674,8.1
2016-07-12,20674,8.8
2016-07-13,20674,8.7
2016-07-14,20674,12.1
2016-07-15,20674,17.3
2016-07-16,20674,20.4
2016-07-17,20674,14.3
2016-07-18,20674,11.0
2016-07-19,20674,10.4
2016-07-20,20674,14.6
2016-07-21,20674,12.4
2016-07-22,20674,11.8
2016-07-23,20674,8.1
2016-07-24,20674,9.3
2016-07-25,20674,8.3
2016-07-26,20674,11.2
2016-07-27,20674,9.6
2016-07-28,20674,10.4
2016-07-29,20674,10.7
2016-07-30,20674,7.3
2016-07-31,20674,6.7
2016-08-01,20674,11.9
2016-08-02,20674,8.3
2016-08-03,20674,7.9
2016-08-04,20674,8.6
2016-08-05,20674,8.3
2016-08-06,20674,10.2
2016-08-07,20674,9.6
2016-08-08,20674,5.8
2016-08-09,20674,10.2
2016-08-10,20674,11.9
2016-08-11,20674,10.0
2016-08-12,20674,10.1
2016-08-13,20674,15.8
2016-08-14,20674,8.2
2016-08-15,20674,8.0
2016-08-16,20674,7.8
2016-08-17,20674,6.1
2016-08-18,20674,6.5
2016-08-19,20674,7.2
2016-08-20,20674,6.3
2016-08-21,20674,10.4
2016-08-22,20674,9.3
2016-08-23,20674,5.0
2016-08-24,20674,2.2
2016-08-25,20674,3.7
2016-08-26,20674,6.6
2016-08-27,20674,6.7
2016-08-28,20674,4.9
2016-08-29,20674,6.4
2016-08-30,20674,7.1
2016-08-31,20674,7.6
2016-09-01,20674,4.7
2016-09-02,20674,6.8
2016-09-03,20674,7.4
2016-09-04,20674,7.2
2016-09-05,20674,9.2
2016-09-06,20674,10.0
2016-09-07,20674,12.8
2016-09-08,20674,11.2
2016-09-09,20674,11.5
2016-09-10,20674,11.9
2016-09-11,20674,13.2
2016-09-12,20674,11.7
2016-09-13,20674,12.1
2016-09-14,20674,9.7
2016-09-15,20674,8.9
2016-09-16,20674,9.1
2016-09-17,20674,9.1
2016-09-18,20674,4.4
2016-09-19,20674,3.5
2016-09-20,20674,5.6
2016-09-21,20674,4.8
2016-09-22,20674,4.1
2016-09-23,20674,4.1
2016-09-24,20674,4.0
2016-09-25,20674,4.3
2016-09-26,20674,-0.8
2016-09-27,20674,0.6
2016-09-28,20674,3.4
2016-09-29,20674,5.2
2016-09-30,20674,4.5
2016-10-01,20674,3.5
2016-10-02,20674,2.6
2016-10-03,20674,2.4
2016-10-04,20674,1.8
2016-10-05,20674,0.7
2016-10-06,20674,2.2
2016-10-07,20674,1.4
2016-10-08,20674,1.4
2016-10-09,20674,1.8
2016-10-10,20674,1.1
2016-10-11,20674,1.1
2016-10-12,20674,0.1
2016-10-13,20674,-0.8
2016-10-14,20674,0.0
2016-10-15,20674,-0.3
2016-10-16,20674,0.8
2016-10-17,20674,-2.0
2016-10-18,20674,-2.1
2016-10-19,20674,-1.4
2016-10-20,20674,-0.4
2016-10-21,20674,1.8
2016-10-22,20674,2.2
2016-10-23,20674,-3.2
2016-10-24,20674,-2.8
2016-10-25,20674,-4.7
2016-10-26,20674,-7.3
2016-10-27,20674,-6.5
2016-10-28,20674,-2.0
2016-10-29,20674,-4.2
2016-10-30,20674,-6.0
2016-10-31,20674,-11.2
2016-11-01,20674,-6.6
2016-11-02,20674,-4.7
2016-11-03,20674,-12.1
2016-11-04,20674,-4.9
2016-11-05,20674,-8.9
2016-11-06,20674,-15.1
2016-11-07,20674,-20.1
2016-11-08,20674,-18.5
2016-11-09,20674,-14.3
2016-11-10,20674,-15.5
2016-11-11,20674,-18.4
2016-11-12,20674,-19.6
2016-11-13,20674,-22.3
2016-11-14,20674,-20.3
2016-11-15,20674,-21.9
2016-11-16,20674,-20.6
2016-11-17,20674,-19.6
2016-11-18,20674,-19.4
2016-11-19,20674,-20.6
2016-11-20,20674,-18.1
2016-11-21,20674,-12.3
2016-11-22,20674,-16.3
2016-11-23,20674,-17.0
2016-11-24,20674,-21.3
2016-11-25,20674,-20.5
2016-11-26,20674,-26.5
2016-11-27,20674,-29.6
2016-11-28,20674,-32.1
2016-11-29,20674,-32.8
2016-11-30,20674,-31.3
2016-12-01,20674,-29.9
2016-12-02,20674,-32.5
2016-12-03,20674,-31.8
2016-12-04,20674,-30.3
2016-12-05,20674,-28.3
2016-12-06,20674,-31.7
2016-12-07,20674,-30.3
2016-12-08,20674,-27.2
2016-12-09,20674,-31.8
2016-12-10,20674,-34.7
2016-12-11,20674,-31.6
2016-12-12,20674,-26.1
2016-12-13,20674,-22.6
2016-12-14,20674,-27.1
2016-12-15,20674,-24.0
2016-12-16,20674,-23.8
2016-12-17,20674,-29.0
2016-12-18,20674,-28.3
2016-12-19,20674,-30.8
2016-12-20,20674,-33.1
2016-12-21,20674,-33.0
2016-12-22,20674,-32.1
2016-12-23,20674,-30.2
2016-12-24,20674,-31.9
2016-12-25,20674,-33.6
2016-12-26,20674,-38.1
2016-12-27,20674,-34.1
2016-12-28,20674,-35.7
2016-12-29,20674,-35.0
2016-12-30,20674,-29.2
2016-12-31,20674,-28.8
2017-01-01,20674,-25.8
2017-01-02,20674,-29.0
2017-01-03,20674,-28.9
2017-01-04,20674,-28.8
2017-01-05,20674,-16.2
2017-01-06,20674,-10.8
2017-01-07,20674,-14.9
2017-01-08,20674,-19.9
2017-01-09,20674,-27.7
2017-01-10,20674,-25.1
2017-01-11,20674,-26.3
2017-01-12,20674,-23.8
2017-01-13,20674,-23.7
2017-01-14,20674,-24.5
2017-01-15,20674,-23.8
2017-01-16,20674,-22.8
2017-01-17,20674,-21.1
2017-01-18,20674,-13.3
2017-01-19,20674,-9.7
2017-01-20,20674,-17.3
2017-01-21,20674,-16.2
2017-01-22,20674,-18.6
2017-01-23,20674,-22.4
2017-01-24,20674,-19.8
2017-01-25,20674,-12.2
2017-01-26,20674,-8.8
2017-01-27,20674,-16.4
2017-01-28,20674,-14.9
2017-01-29,20674,-13.3
2017-01-30,20674,-7.1
2017-01-31,20674,-11.6
2017-02-01,20674,-22.1
2017-02-02,20674,-28.6
2017-02-03,20674,-29.6
2017-02-04,20674,-31.7
2017-02-05,20674,-31.6
2017-02-06,20674,-30.7
2017-02-07,20674,-26.9
2017-02-08,20674,-28.6
2017-02-09,20674,-26.3
2017-02-10,20674,-21.9
2017-02-11,20674,-24.8
2017-02-12,20674,-28.2
2017-02-13,20674,-26.5
2017-02-14,20674,-20.7
2017-02-15,20674,-17.2
2017-02-16,20674,-22.4
2017-02-17,20674,-20.3
2017-02-18,20674,-21.7
2017-02-19,20674,-26.3
2017-02-20,20674,-22.2
2017-02-21,20674,-17.4
2017-02-22,20674,-24.9
2017-02-23,20674,-26.5
2017-02-24,20674,-20.2
2017-02-25,20674,-20.8
2017-02-26,20674,-19.6
2017-02-27,20674,-13.7
2017-02-28,20674,-10.9
2017-03-01,20674,-16.8
2017-03-02,20674,-17.1
2017-03-03,20674,-13.2
2017-03-04,20674,-18.4
2017-03-05,20674,-14.0
2017-03-06,20674,-20.9
2017-03-07,20674,-17.5
2017-03-08,20674,-18.3
2017-03-09,20674,-17.6
2017-03-10,20674,-23.9
2017-03-11,20674,-19.8
2017-03-12,20674,-12.2
2017-03-13,20674,-15.6
2017-03-14,20674,-20.2
2017-03-15,20674,-13.9
2017-03-16,20674,-8.1
2017-03-17,20674,-2.1
2017-03-18,20674,-2.1
2017-03-19,20674,-2.5
2017-03-20,20674,-2.3
2017-03-21,20674,-5.8
2017-03-22,20674,-5.6
2017-03-23,20674,-5.8
2017-03-24,20674,-4.1
2017-03-25,20674,-4.1
2017-03-26,20674,-10.9
2017-03-27,20674,-6.9
2017-03-28,20674,-4.2
2017-03-29,20674,-5.2
2017-03-30,20674,-6.8
2017-03-31,20674,-5.8
2017-04-01,20674,-12.7
2017-04-02,20674,-16.0
2017-04-03,20674,-14.8
2017-04-04,20674,-19.1
2017-04-05,20674,-21.1
2017-04-06,20674,-19.7
2017-04-07,20674,-15.9
2017-04-08,20674,-17.0
2017-04-09,20674,-22.1
2017-04-10,20674,-18.8
2017-04-11,20674,-21.2
2017-04-12,20674,-16.4
2017-04-13,20674,-15.5
2017-04-14,20674,-17.6
2017-04-15,20674,-16.0
2017-04-16,20674,-19.6
2017-04-17,20674,-20.1
2017-04-18,20674,-10.8
2017-04-19,20674,-8.6
2017-04-20,20674,-7.5
2017-04-21,20674,-7.7
2017-04-22,20674,-9.3
2017-04-23,20674,-7.4
2017-04-24,20674,-9.8
2017-04-25,20674,-9.7
2017-04-26,20674,-7.8
2017-04-27,20674,-9.0
2017-04-28,20674,-12.1
2017-04-29,20674,-12.2
2017-04-30,20674,-12.3
2017-05-01,20674,-11.6
2017-05-02,20674,-11.7
2017-05-03,20674,-15.4
2017-05-04,20674,-12.4
2017-05-05,20674,-8.2
2017-05-06,20674,-8.3
2017-05-07,20674,-11.9
2017-05-08,20674,-12.6
2017-05-09,20674,-11.7
2017-05-10,20674,-11.3
2017-05-11,20674,-11.9
2017-05-12,20674,-12.4
2017-05-13,20674,-11.2
2017-05-14,20674,-10.4
2017-05-15,20674,-8.3
2017-05-16,20674,-6.6
2017-05-17,20674,-5.0
2017-05-18,20674,-6.0
2017-05-19,20674,-5.2
2017-05-20,20674,-5.3
2017-05-21,20674,-5.9
2017-05-22,20674,-7.4
2017-05-23,20674,-6.7
2017-05-24,20674,-7.1
2017-05-25,20674,-6.9
2017-05-26,20674,-5.6
2017-05-27,20674,-4.3
2017-05-28,20674,-4.7
2017-05-29,20674,-1.4
2017-05-30,20674,0.4
2017-05-31,20674,-2.4
2017-06-01,20674,-1.2
2017-06-02,20674,-0.9
2017-06-03,20674,-0.7
2017-06-04,20674,0.8
2017-06-05,20674,1.1
2017-06-06,20674,3.5
2017-06-07,20674,0.0
2017-06-08,20674,-1.9
2017-06-09,20674,-1.9
2017-06-10,20674,-0.2
2017-06-11,20674,0.1
2017-06-12,20674,1.4
2017-06-13,20674,1.5
2017-06-14,20674,0.9
2017-06-15,20674,-0.2
2017-06-16,20674,0.9
2017-06-17,20674,1.6
2017-06-18,20674,0.2
2017-06-19,20674,-0.3
2017-06-20,20674,0.6
2017-06-21,20674,-0.6
2017-06-22,20674,-0.8
2017-06-23,20674,2.0
2017-06-24,20674,6.0
2017-06-25,20674,2.8
2017-06-26,20674,0.8
2017-06-27,20674,0.9
2017-06-28,20674,2.9
2017-06-29,20674,4.0
2017-06-30,20674,0.6
2017-07-01,20674,2.7
2017-07-02,20674,1.8
2017-07-03,20674,1.1
2017-07-04,20674,0.2
2017-07-05,20674,0.9
2017-07-06,20674,5.3
2017-07-07,20674,7.0
2017-07-08,20674,6.4
2017-07-09,20674,5.3
2017-07-10,20674,2.2
2017-07-11,20674,3.9
2017-07-12,20674,3.4
2017-07-13,20674,6.2
2017-07-14,20674,8.0
2017-07-15,20674,12.2
2017-07-16,20674,12.8
2017-07-17,20674,12.7
2017-07-18,20674,13.0
2017-07-19,20674,13.8
2017-07-20,20674,16.0
2017-07-21,20674,14.2
2017-07-22,20674,11.9
2017-07-23,20674,8.5
2017-07-24,20674,7.5
2017-07-25,20674,6.8
2017-07-26,20674,7.3
2017-07-27,20674,8.2
2017-07-28,20674,9.6
2017-07-29,20674,10.9
2017-07-30,20674,7.6
2017-07-31,20674,6.2
2017-08-01,20674,4.2
2017-08-02,20674,4.0
2017-08-03,20674,5.5
2017-08-04,20674,6.1
2017-08-05,20674,6.3
2017-08-06,20674,6.1
2017-08-07,20674,4.1
2017-08-08,20674,3.4
2017-08-09,20674,2.8
2017-08-10,20674,2.5
2017-08-11,20674,1.9
2017-08-12,20674,2.6
2017-08-13,20674,2.8
2017-08-14,20674,5.0
2017-08-15,20674,6.6
2017-08-16,20674,6.4
2017-08-17,20674,4.7
2017-08-18,20674,6.3
2017-08-19,20674,4.3
2017-08-20,20674,4.4
2017-08-21,20674,4.8
2017-08-22,20674,4.8
2017-08-23,20674,2.4
2017-08-24,20674,3.1
2017-08-25,20674,3.3
2017-08-26,20674,4.6
2017-08-27,20674,5.4
2017-08-28,20674,4.1
2017-08-29,20674,4.4
2017-08-30,20674,4.4
2017-08-31,20674,4.4
2017-09-01,20674,6.1
2017-09-02,20674,5.2
2017-09-03,20674,3.6
2017-09-04,20674,1.8
2017-09-05,20674,3.0
2017-09-06,20674,3.3
2017-09-07,20674,2.8
2017-09-08,20674,1.2
2017-09-09,20674,1.4
2017-09-10,20674,1.3
2017-09-11,20674,1.2
2017-09-12,20674,2.0
2017-09-13,20674,1.8
2017-09-14,20674,2.1
2017-09-15,20674,2.2
2017-09-16,20674,0.4
2017-09-17,20674,0.8
2017-09-18,20674,1.8
2017-09-19,20674,1.6
2017-09-20,20674,1.1
2017-09-21,20674,-0.1
2017-09-22,20674,0.1
2017-09-23,20674,1.3
2017-09-24,20674,2.0
2017-09-25,20674,-0.1
2017-09-26,20674,0.6
2017-09-27,20674,0.7
2017-09-28,20674,-3.3
2017-09-29,20674,-5.6
2017-09-30,20674,-0.8
2017-10-01,20674,0.2
2017-10-02,20674,-1.8
2017-10-03,20674,-0.4
2017-10-04,20674,-0.2
2017-10-05,20674,0.7
2017-10-06,20674,1.1
2017-10-07,20674,0.9
2017-10-08,20674,0.2
2017-10-09,20674,0.6
2017-10-10,20674,-1.4
2017-10-11,20674,-0.4
2017-10-12,20674,-1.0
2017-10-13,20674,-0.6
2017-10-14,20674,-5.6
2017-10-15,20674,-10.3
2017-10-16,20674,-8.4
2017-10-17,20674,-13.2
2017-10-18,20674,-10.3
2017-10-19,20674,-4.1
2017-10-20,20674,-2.1
2017-10-21,20674,-3.7
2017-10-22,20674,-4.8
2017-10-23,20674,-5.1
2017-10-24,20674,-2.3
2017-10-25,20674,-3.4
2017-10-26,20674,-8.2
2017-10-27,20674,-12.3
2017-10-28,20674,-6.6
2017-10-29,20674,-5.7
2017-10-30,20674,-6.4
2017-10-31,20674,-8.3
2017-11-01,20674,-10.1
2017-11-02,20674,-2.9
2017-11-03,20674,-2.4
2017-11-04,20674,-3.4
2017-11-05,20674,-6.4
2017-11-06,20674,-9.3
2017-11-07,20674,-18.9
2017-11-08,20674,-15.6
2017-11-09,20674,-13.7
2017-11-10,20674,-13.6
2017-11-11,20674,-11.8
2017-11-12,20674,-12.7
2017-11-13,20674,-14.3
2017-11-14,20674,-16.9
2017-11-15,20674,-22.1
2017-11-16,20674,-21.8
2017-11-17,20674,-22.4
2017-11-18,20674,-25.1
2017-11-19,20674,-20.7
2017-11-20,20674,-21.1
2017-11-21,20674,-16.6
2017-11-22,20674,-18.1
2017-11-23,20674,-23.8
2017-11-24,20674,-24.2
2017-11-25,20674,-17.6
2017-11-26,20674,-10.8
2017-11-27,20674,-19.8
2017-11-28,20674,-19.0
2017-11-29,20674,-6.6
2017-11-30,20674,-3.6
2017-12-01,20674,-4.4
2017-12-02,20674,-6.3
2017-12-03,20674,-14.1
2017-12-04,20674,-24.9
2017-12-05,20674,-29.1
2017-12-06,20674,-26.2
2017-12-07,20674,-23.6
2017-12-08,20674,-24.9
2017-12-09,20674,-20.1
2017-12-10,20674,-14.7
2017-12-11,20674,-19.6
2017-12-12,20674,-30.3
2017-12-13,20674,-23.3
2017-12-14,20674,-16.5
2017-12-15,20674,-6.9
2017-12-16,20674,-7.0
2017-12-17,20674,-6.2
2017-12-18,20674,-5.9
2017-12-19,20674,-16.4
2017-12-20,20674,-21.0
2017-12-21,20674,-20.7
2017-12-22,20674,-23.1
2017-12-23,20674,-21.3
2017-12-24,20674,-17.7
2017-12-25,20674,-16.5
2017-12-26,20674,-20.1
2017-12-27,20674,-17.3
2017-12-28,20674,-19.8
2017-12-29,20674,-24.1
2017-12-30,20674,-16.2
2017-12-31,20674,-10.7
2018-01-01,20674,-8.0
2018-01-02,20674,-6.6
2018-01-03,20674,-7.8
2018-01-04,20674,-9.9
2018-01-05,20674,-18.4
2018-01-06,20674,-20.9
2018-01-07,20674,-18.9
2018-01-08,20674,-16.3
2018-01-09,20674,-17.5
2018-01-10,20674,-22.1
2018-01-11,20674,-21.9
2018-01-12,20674,-17.4
2018-01-13,20674,-24.9
2018-01-14,20674,-29.2
2018-01-15,20674,-26.0
2018-01-16,20674,-31.9
2018-01-17,20674,-34.2
2018-01-18,20674,-27.6
2018-01-19,20674,-26.1
2018-01-20,20674,-27.3
2018-01-21,20674,-21.1
2018-01-22,20674,-16.1
2018-01-23,20674,-24.2
2018-01-24,20674,-20.3
2018-01-25,20674,-16.8
2018-01-26,20674,-18.8
2018-01-27,20674,-10.3
2018-01-28,20674,-7.6
2018-01-29,20674,-11.0
2018-01-30,20674,-16.1
2018-01-31,20674,-20.6
2018-02-01,20674,-24.3
2018-02-02,20674,-30.7
2018-02-03,20674,-26.9
2018-02-04,20674,-28.3
2018-02-05,20674,-28.6
2018-02-06,20674,-13.9
2018-02-07,20674,-5.1
2018-02-08,20674,-8.6
2018-02-09,20674,-13.7
2018-02-10,20674,-8.8
2018-02-11,20674,-5.3
2018-02-12,20674,-8.0
2018-02-13,20674,-6.7
2018-02-14,20674,-13.4
2018-02-15,20674,-21.2
2018-02-16,20674,-28.8
2018-02-17,20674,-33.7
2018-02-18,20674,-35.4
2018-02-19,20674,-32.3
2018-02-20,20674,-30.7
2018-02-21,20674,-23.1
2018-02-22,20674,-23.9
2018-02-23,20674,-21.6
2018-02-24,20674,-28.1
2018-02-25,20674,-18.4
2018-02-26,20674,-24.5
2018-02-27,20674,-27.0
2018-02-28,20674,-11.2
2018-03-01,20674,-19.2
2018-03-02,20674,-23.8
2018-03-03,20674,-23.5
2018-03-04,20674,-27.7
2018-03-05,20674,-25.6
2018-03-06,20674,-23.7
2018-03-07,20674,-27.2
2018-03-08,20674,-28.8
2018-03-09,20674,-24.5
2018-03-10,20674,-24.0
2018-03-11,20674,-25.3
2018-03-12,20674,-26.9
2018-03-13,20674,-27.4
2018-03-14,20674,-25.1
2018-03-15,20674,-26.7
2018-03-16,20674,-30.4
2018-03-17,20674,-31.0
2018-03-18,20674,-30.5
2018-03-19,20674,-30.6
